"ID"	"CellType"	"Sample"
"c36712"	"CD4+_T_cell"	"sample1"
"c36713"	"Plasma_cell"	"sample1"
"c36714"	"Plasma_cell"	"sample1"
"c36715"	"CD8+_T_cell"	"sample1"
"c36716"	"CD4+_T_cell"	"sample1"
"c36717"	"Epithelial_cell"	"sample1"
"c36718"	"NK_cell"	"sample1"
"c36719"	"B_cell"	"sample1"
"c36720"	"Epithelial_cell"	"sample1"
"c36721"	"Plasma_cell"	"sample1"
"c36722"	"Epithelial_cell"	"sample1"
"c36723"	"Endothelial_cell"	"sample1"
"c36724"	"Plasma_cell"	"sample1"
"c36725"	"Plasma_cell"	"sample1"
"c36726"	"Plasma_cell"	"sample1"
"c36727"	"Macrophage"	"sample1"
"c36728"	"CD8+_T_cell"	"sample1"
"c36729"	"Endothelial_cell"	"sample1"
"c36730"	"CD4+_T_cell"	"sample1"
"c36731"	"CD8+_T_cell"	"sample1"
"c36732"	"Plasma_cell"	"sample1"
"c36733"	"Epithelial_cell"	"sample1"
"c36734"	"Plasma_cell"	"sample1"
"c36735"	"Plasma_cell"	"sample1"
"c36736"	"Plasma_cell"	"sample1"
"c36737"	"B_cell"	"sample1"
"c36738"	"Plasma_cell"	"sample1"
"c36739"	"Plasma_cell"	"sample1"
"c36740"	"CD8+_T_cell"	"sample1"
"c36741"	"Endothelial_cell"	"sample1"
"c36742"	"CD8+_T_cell"	"sample1"
"c36743"	"Plasma_cell"	"sample1"
"c36744"	"Plasma_cell"	"sample1"
"c36745"	"CD4+_T_cell"	"sample1"
"c36746"	"Epithelial_cell"	"sample1"
"c36747"	"Plasma_cell"	"sample1"
"c36748"	"Plasma_cell"	"sample1"
"c36749"	"Myeloid_cell"	"sample1"
"c36750"	"CD4+_T_cell"	"sample1"
"c36751"	"Mast_cell"	"sample1"
"c36752"	"Plasma_cell"	"sample1"
"c36753"	"Plasma_cell"	"sample1"
"c36754"	"Epithelial_cell"	"sample1"
"c36755"	"CD8+_T_cell"	"sample1"
"c36756"	"Endothelial_cell"	"sample1"
"c36757"	"Plasma_cell"	"sample1"
"c36758"	"Plasma_cell"	"sample1"
"c36759"	"CD8+_T_cell"	"sample1"
"c36760"	"Epithelial_cell"	"sample1"
"c36761"	"Plasma_cell"	"sample1"
"c36762"	"Epithelial_cell"	"sample1"
"c36763"	"Plasma_cell"	"sample1"
"c36764"	"Epithelial_cell"	"sample1"
"c36765"	"Plasma_cell"	"sample1"
"c36766"	"Epithelial_cell"	"sample1"
"c36767"	"CD8+_T_cell"	"sample1"
"c36768"	"Epithelial_cell"	"sample1"
"c36769"	"Plasma_cell"	"sample1"
"c36770"	"CD4+_T_cell"	"sample1"
"c36771"	"Plasma_cell"	"sample1"
"c36772"	"Plasma_cell"	"sample1"
"c36773"	"CD4+_T_cell"	"sample1"
"c36774"	"Epithelial_cell"	"sample1"
"c36775"	"Plasma_cell"	"sample1"
"c36776"	"CD8+_T_cell"	"sample1"
"c36777"	"CD8+_T_cell"	"sample1"
"c36778"	"CD4+_T_cell"	"sample1"
"c36779"	"CD4+_T_cell"	"sample1"
"c36780"	"Epithelial_cell"	"sample1"
"c36781"	"Epithelial_cell"	"sample1"
"c36782"	"Plasma_cell"	"sample1"
"c36783"	"Epithelial_cell"	"sample1"
"c36784"	"Fibroblast"	"sample1"
"c36785"	"Plasma_cell"	"sample1"
"c36786"	"Mast_cell"	"sample1"
"c36787"	"Epithelial_cell"	"sample1"
"c36788"	"B_cell"	"sample1"
"c36789"	"Epithelial_cell"	"sample1"
"c36790"	"Epithelial_cell"	"sample1"
"c36791"	"Macrophage"	"sample1"
"c36792"	"CD8+_T_cell"	"sample1"
"c36793"	"Epithelial_cell"	"sample1"
"c36794"	"CD8+_T_cell"	"sample1"
"c36795"	"Epithelial_cell"	"sample1"
"c36796"	"B_cell"	"sample1"
"c36797"	"Epithelial_cell"	"sample1"
"c36798"	"Epithelial_cell"	"sample1"
"c36799"	"Epithelial_cell"	"sample1"
"c36800"	"CD8+_T_cell"	"sample1"
"c36801"	"CD8+_T_cell"	"sample1"
"c36802"	"B_cell"	"sample1"
"c36803"	"Epithelial_cell"	"sample1"
"c36804"	"Plasma_cell"	"sample1"
"c36805"	"Plasma_cell"	"sample1"
"c36806"	"Plasma_cell"	"sample1"
"c36807"	"Plasma_cell"	"sample1"
"c36808"	"CD4+_T_cell"	"sample1"
"c36809"	"Fibroblast"	"sample1"
"c36810"	"CD4+_T_cell"	"sample1"
"c36811"	"Fibroblast"	"sample1"
"c36812"	"CD4+_T_cell"	"sample1"
"c36813"	"Epithelial_cell"	"sample1"
"c36814"	"Plasma_cell"	"sample1"
"c36815"	"CD8+_T_cell"	"sample1"
"c36816"	"Plasma_cell"	"sample1"
"c36817"	"Plasma_cell"	"sample1"
"c36818"	"Epithelial_cell"	"sample1"
"c36819"	"CD8+_T_cell"	"sample1"
"c36820"	"Plasma_cell"	"sample1"
"c36821"	"Epithelial_cell"	"sample1"
"c36822"	"NK_cell"	"sample1"
"c36823"	"Epithelial_cell"	"sample1"
"c36824"	"CD8+_T_cell"	"sample1"
"c36825"	"Plasma_cell"	"sample1"
"c36826"	"Mast_cell"	"sample1"
"c36827"	"Epithelial_cell"	"sample1"
"c36828"	"Plasma_cell"	"sample1"
"c36829"	"B_cell"	"sample1"
"c36830"	"Epithelial_cell"	"sample1"
"c36831"	"CD4+_T_cell"	"sample1"
"c36832"	"Myeloid_cell"	"sample1"
"c36833"	"CD4+_T_cell"	"sample1"
"c36834"	"Macrophage"	"sample1"
"c36835"	"Epithelial_cell"	"sample1"
"c36836"	"CD4+_T_cell"	"sample1"
"c36837"	"Mast_cell"	"sample1"
"c36838"	"Epithelial_cell"	"sample1"
"c36839"	"Plasma_cell"	"sample1"
"c36840"	"B_cell"	"sample1"
"c36841"	"CD4+_T_cell"	"sample1"
"c36842"	"Plasma_cell"	"sample1"
"c36843"	"Epithelial_cell"	"sample1"
"c36844"	"CD4+_T_cell"	"sample1"
"c36845"	"Fibroblast"	"sample1"
"c36846"	"CD4+_T_cell"	"sample1"
"c36847"	"Plasma_cell"	"sample1"
"c36848"	"Plasma_cell"	"sample1"
"c36849"	"Plasma_cell"	"sample1"
"c36850"	"Plasma_cell"	"sample1"
"c36851"	"Epithelial_cell"	"sample1"
"c36852"	"Macrophage"	"sample1"
"c36853"	"CD4+_T_cell"	"sample1"
"c36854"	"NK_cell"	"sample1"
"c36855"	"CD4+_T_cell"	"sample1"
"c36856"	"Plasma_cell"	"sample1"
"c36857"	"Plasma_cell"	"sample1"
"c36858"	"Plasma_cell"	"sample1"
"c36859"	"Epithelial_cell"	"sample1"
"c36860"	"CD4+_T_cell"	"sample1"
"c36861"	"Plasma_cell"	"sample1"
"c36862"	"CD8+_T_cell"	"sample1"
"c36863"	"Plasma_cell"	"sample1"
"c36864"	"Epithelial_cell"	"sample1"
"c36865"	"CD4+_T_cell"	"sample1"
"c36866"	"Epithelial_cell"	"sample1"
"c36867"	"Epithelial_cell"	"sample1"
"c36868"	"Epithelial_cell"	"sample1"
"c36869"	"Epithelial_cell"	"sample1"
"c36870"	"Plasma_cell"	"sample1"
"c36871"	"Plasma_cell"	"sample1"
"c36872"	"CD4+_T_cell"	"sample1"
"c36873"	"CD4+_T_cell"	"sample1"
"c36874"	"Plasma_cell"	"sample1"
"c36875"	"Plasma_cell"	"sample1"
"c36876"	"CD4+_T_cell"	"sample1"
"c36877"	"CD8+_T_cell"	"sample1"
"c36878"	"Epithelial_cell"	"sample1"
"c36879"	"Epithelial_cell"	"sample1"
"c36880"	"Plasma_cell"	"sample1"
"c36881"	"B_cell"	"sample1"
"c36882"	"CD8+_T_cell"	"sample1"
"c36883"	"Plasma_cell"	"sample1"
"c36884"	"B_cell"	"sample1"
"c36885"	"Epithelial_cell"	"sample1"
"c36886"	"Plasma_cell"	"sample1"
"c36887"	"Plasma_cell"	"sample1"
"c36888"	"CD8+_T_cell"	"sample1"
"c36889"	"CD4+_T_cell"	"sample1"
"c36890"	"Plasma_cell"	"sample1"
"c36891"	"Plasma_cell"	"sample1"
"c36892"	"Plasma_cell"	"sample1"
"c36893"	"Epithelial_cell"	"sample1"
"c36894"	"Plasma_cell"	"sample1"
"c36895"	"Epithelial_cell"	"sample1"
"c36896"	"Mast_cell"	"sample1"
"c36897"	"Plasma_cell"	"sample1"
"c36898"	"Epithelial_cell"	"sample1"
"c36899"	"Mast_cell"	"sample1"
"c36900"	"B_cell"	"sample1"
"c36901"	"B_cell"	"sample1"
"c36902"	"Epithelial_cell"	"sample1"
"c36903"	"Epithelial_cell"	"sample1"
"c36904"	"B_cell"	"sample1"
"c36905"	"Fibroblast"	"sample1"
"c36906"	"Plasma_cell"	"sample1"
"c36907"	"Mast_cell"	"sample1"
"c36908"	"Epithelial_cell"	"sample1"
"c36909"	"Epithelial_cell"	"sample1"
"c36910"	"CD8+_T_cell"	"sample1"
"c36911"	"Plasma_cell"	"sample1"
"c36912"	"Plasma_cell"	"sample1"
"c36913"	"Epithelial_cell"	"sample1"
"c36914"	"Plasma_cell"	"sample1"
"c36915"	"Plasma_cell"	"sample1"
"c36916"	"CD4+_T_cell"	"sample1"
"c36917"	"Plasma_cell"	"sample1"
"c36918"	"Plasma_cell"	"sample1"
"c36919"	"Fibroblast"	"sample1"
"c36920"	"Plasma_cell"	"sample1"
"c36921"	"Plasma_cell"	"sample1"
"c36922"	"Mast_cell"	"sample1"
"c36923"	"Mast_cell"	"sample1"
"c36924"	"Epithelial_cell"	"sample1"
"c36925"	"Epithelial_cell"	"sample1"
"c36926"	"Plasma_cell"	"sample1"
"c36927"	"Fibroblast"	"sample1"
"c36928"	"Endothelial_cell"	"sample1"
"c36929"	"Mast_cell"	"sample1"
"c36930"	"Mast_cell"	"sample1"
"c36931"	"Plasma_cell"	"sample1"
"c36932"	"Plasma_cell"	"sample1"
"c36933"	"Plasma_cell"	"sample1"
"c36934"	"CD4+_T_cell"	"sample1"
"c36935"	"CD8+_T_cell"	"sample1"
"c36936"	"Macrophage"	"sample1"
"c36937"	"Epithelial_cell"	"sample1"
"c36938"	"Epithelial_cell"	"sample1"
"c36939"	"Plasma_cell"	"sample1"
"c36940"	"Fibroblast"	"sample1"
"c36941"	"Fibroblast"	"sample1"
"c36942"	"Plasma_cell"	"sample1"
"c36943"	"Endothelial_cell"	"sample1"
"c36944"	"CD8+_T_cell"	"sample1"
"c36945"	"Epithelial_cell"	"sample1"
"c36946"	"CD8+_T_cell"	"sample1"
"c36947"	"Epithelial_cell"	"sample1"
"c36948"	"Epithelial_cell"	"sample1"
"c36949"	"Fibroblast"	"sample1"
"c36950"	"CD8+_T_cell"	"sample1"
"c36951"	"CD8+_T_cell"	"sample1"
"c36952"	"Mast_cell"	"sample1"
"c36953"	"Macrophage"	"sample1"
"c36954"	"Fibroblast"	"sample1"
"c36955"	"B_cell"	"sample1"
"c36956"	"Epithelial_cell"	"sample1"
"c36957"	"Mast_cell"	"sample1"
"c36958"	"Plasma_cell"	"sample1"
"c36959"	"Plasma_cell"	"sample1"
"c36960"	"Endothelial_cell"	"sample1"
"c36961"	"Fibroblast"	"sample1"
"c36962"	"Mast_cell"	"sample1"
"c36963"	"Plasma_cell"	"sample1"
"c36964"	"CD8+_T_cell"	"sample1"
"c36965"	"Epithelial_cell"	"sample1"
"c36966"	"CD4+_T_cell"	"sample1"
"c36967"	"Plasma_cell"	"sample1"
"c36968"	"Myeloid_cell"	"sample1"
"c36969"	"Plasma_cell"	"sample1"
"c36970"	"Endothelial_cell"	"sample1"
"c36971"	"Epithelial_cell"	"sample1"
"c36972"	"Epithelial_cell"	"sample1"
"c36973"	"Mast_cell"	"sample1"
"c36974"	"Endothelial_cell"	"sample1"
"c36975"	"Fibroblast"	"sample1"
"c36976"	"Mast_cell"	"sample1"
"c36977"	"Epithelial_cell"	"sample1"
"c36978"	"Plasma_cell"	"sample1"
"c36979"	"Plasma_cell"	"sample1"
"c36980"	"CD4+_T_cell"	"sample1"
"c36981"	"Plasma_cell"	"sample1"
"c36982"	"Epithelial_cell"	"sample1"
"c36983"	"Epithelial_cell"	"sample1"
"c36984"	"CD4+_T_cell"	"sample1"
"c36985"	"CD4+_T_cell"	"sample1"
"c36986"	"Epithelial_cell"	"sample1"
"c36987"	"Epithelial_cell"	"sample1"
"c36988"	"Epithelial_cell"	"sample1"
"c36989"	"CD8+_T_cell"	"sample1"
"c36990"	"Epithelial_cell"	"sample1"
"c36991"	"CD8+_T_cell"	"sample1"
"c36992"	"CD8+_T_cell"	"sample1"
"c36993"	"Mast_cell"	"sample1"
"c36994"	"Epithelial_cell"	"sample1"
"c36995"	"CD4+_T_cell"	"sample1"
"c36996"	"Mast_cell"	"sample1"
"c36997"	"Plasma_cell"	"sample1"
"c36998"	"Plasma_cell"	"sample1"
"c36999"	"CD8+_T_cell"	"sample1"
"c37000"	"CD4+_T_cell"	"sample1"
"c37001"	"Plasma_cell"	"sample1"
"c37002"	"Epithelial_cell"	"sample1"
"c37003"	"Epithelial_cell"	"sample1"
"c37004"	"CD8+_T_cell"	"sample1"
"c37005"	"CD4+_T_cell"	"sample1"
"c37006"	"B_cell"	"sample1"
"c37007"	"Endothelial_cell"	"sample1"
"c37008"	"Plasma_cell"	"sample1"
"c37009"	"Mast_cell"	"sample1"
"c37010"	"CD8+_T_cell"	"sample1"
"c37011"	"Mast_cell"	"sample1"
"c37012"	"Epithelial_cell"	"sample1"
"c37013"	"Plasma_cell"	"sample1"
"c37014"	"CD4+_T_cell"	"sample1"
"c37015"	"CD4+_T_cell"	"sample1"
"c37016"	"Epithelial_cell"	"sample1"
"c37017"	"Epithelial_cell"	"sample1"
"c37018"	"Epithelial_cell"	"sample1"
"c37019"	"CD8+_T_cell"	"sample1"
"c37020"	"B_cell"	"sample1"
"c37021"	"Plasma_cell"	"sample1"
"c37022"	"Epithelial_cell"	"sample1"
"c37023"	"Myeloid_cell"	"sample1"
"c37024"	"Epithelial_cell"	"sample1"
"c37025"	"Fibroblast"	"sample1"
"c37026"	"CD8+_T_cell"	"sample1"
"c37027"	"Epithelial_cell"	"sample1"
"c37028"	"Plasma_cell"	"sample1"
"c37029"	"Plasma_cell"	"sample1"
"c37030"	"Epithelial_cell"	"sample1"
"c37031"	"B_cell"	"sample1"
"c37032"	"CD8+_T_cell"	"sample1"
"c37033"	"Plasma_cell"	"sample1"
"c37034"	"CD4+_T_cell"	"sample1"
"c37035"	"Mast_cell"	"sample1"
"c37036"	"Plasma_cell"	"sample1"
"c37037"	"Epithelial_cell"	"sample1"
"c37038"	"Epithelial_cell"	"sample1"
"c37039"	"CD8+_T_cell"	"sample1"
"c37040"	"Plasma_cell"	"sample1"
"c37041"	"Fibroblast"	"sample1"
"c37042"	"Plasma_cell"	"sample1"
"c37043"	"CD8+_T_cell"	"sample1"
"c37044"	"Epithelial_cell"	"sample1"
"c37045"	"Plasma_cell"	"sample1"
"c37046"	"CD8+_T_cell"	"sample1"
"c37047"	"Mast_cell"	"sample1"
"c37048"	"CD8+_T_cell"	"sample1"
"c37049"	"CD4+_T_cell"	"sample1"
"c37050"	"Plasma_cell"	"sample1"
"c37051"	"CD4+_T_cell"	"sample1"
"c37052"	"Fibroblast"	"sample1"
"c37053"	"Fibroblast"	"sample1"
"c37054"	"B_cell"	"sample1"
"c37055"	"CD4+_T_cell"	"sample1"
"c37056"	"Epithelial_cell"	"sample1"
"c37057"	"Fibroblast"	"sample1"
"c37058"	"Plasma_cell"	"sample1"
"c37059"	"Endothelial_cell"	"sample1"
"c37060"	"Epithelial_cell"	"sample1"
"c37061"	"Endothelial_cell"	"sample1"
"c37062"	"Epithelial_cell"	"sample1"
"c37063"	"Plasma_cell"	"sample1"
"c37064"	"B_cell"	"sample1"
"c37065"	"Epithelial_cell"	"sample1"
"c37066"	"Plasma_cell"	"sample1"
"c37067"	"CD4+_T_cell"	"sample1"
"c37068"	"CD8+_T_cell"	"sample1"
"c37069"	"Plasma_cell"	"sample1"
"c37070"	"Epithelial_cell"	"sample1"
"c37071"	"CD4+_T_cell"	"sample1"
"c37072"	"Epithelial_cell"	"sample1"
"c37073"	"Epithelial_cell"	"sample1"
"c37074"	"CD4+_T_cell"	"sample1"
"c37075"	"Plasma_cell"	"sample1"
"c37076"	"Epithelial_cell"	"sample1"
"c37077"	"Fibroblast"	"sample1"
"c37078"	"Plasma_cell"	"sample1"
"c37079"	"CD8+_T_cell"	"sample1"
"c37080"	"NK_cell"	"sample1"
"c37081"	"Plasma_cell"	"sample1"
"c37082"	"Plasma_cell"	"sample1"
"c37083"	"Plasma_cell"	"sample1"
"c37084"	"Plasma_cell"	"sample1"
"c37085"	"Mast_cell"	"sample1"
"c37086"	"Plasma_cell"	"sample1"
"c37087"	"Plasma_cell"	"sample1"
"c37088"	"Epithelial_cell"	"sample1"
"c37089"	"Epithelial_cell"	"sample1"
"c37090"	"Epithelial_cell"	"sample1"
"c37091"	"CD4+_T_cell"	"sample1"
"c37092"	"Fibroblast"	"sample1"
"c37093"	"Epithelial_cell"	"sample1"
"c37094"	"Epithelial_cell"	"sample1"
"c37095"	"Epithelial_cell"	"sample1"
"c37096"	"Epithelial_cell"	"sample1"
"c37097"	"Plasma_cell"	"sample1"
"c37098"	"Plasma_cell"	"sample1"
"c37099"	"Epithelial_cell"	"sample1"
"c37100"	"Myeloid_cell"	"sample1"
"c37101"	"Plasma_cell"	"sample1"
"c37102"	"Endothelial_cell"	"sample1"
"c37103"	"Fibroblast"	"sample1"
"c37104"	"Fibroblast"	"sample1"
"c37105"	"Fibroblast"	"sample1"
"c37106"	"Plasma_cell"	"sample1"
"c37107"	"NK_cell"	"sample1"
"c37108"	"Mast_cell"	"sample1"
"c37109"	"Mast_cell"	"sample1"
"c37110"	"Plasma_cell"	"sample1"
"c37111"	"Epithelial_cell"	"sample1"
"c37112"	"Epithelial_cell"	"sample1"
"c37113"	"Plasma_cell"	"sample1"
"c37114"	"Plasma_cell"	"sample1"
"c37115"	"CD8+_T_cell"	"sample1"
"c37116"	"Mast_cell"	"sample1"
"c37117"	"Plasma_cell"	"sample1"
"c37118"	"B_cell"	"sample1"
"c37119"	"Plasma_cell"	"sample1"
"c37120"	"Epithelial_cell"	"sample1"
"c37121"	"Plasma_cell"	"sample1"
"c37122"	"Mast_cell"	"sample1"
"c37123"	"Fibroblast"	"sample1"
"c37124"	"Fibroblast"	"sample1"
"c37125"	"B_cell"	"sample1"
"c37126"	"Endothelial_cell"	"sample1"
"c37127"	"Mast_cell"	"sample1"
"c37128"	"CD4+_T_cell"	"sample1"
"c37129"	"Epithelial_cell"	"sample1"
"c37130"	"Epithelial_cell"	"sample1"
"c37131"	"CD8+_T_cell"	"sample1"
"c37132"	"Plasma_cell"	"sample1"
"c37133"	"Plasma_cell"	"sample1"
"c37134"	"Fibroblast"	"sample1"
"c37135"	"Plasma_cell"	"sample1"
"c37136"	"Fibroblast"	"sample1"
"c37137"	"Epithelial_cell"	"sample1"
"c37138"	"CD4+_T_cell"	"sample1"
"c37139"	"Epithelial_cell"	"sample1"
"c37140"	"Plasma_cell"	"sample1"
"c37141"	"Endothelial_cell"	"sample1"
"c37142"	"Plasma_cell"	"sample1"
"c37143"	"CD8+_T_cell"	"sample1"
"c37144"	"Epithelial_cell"	"sample1"
"c37145"	"Plasma_cell"	"sample1"
"c37146"	"Plasma_cell"	"sample1"
"c37147"	"CD8+_T_cell"	"sample1"
"c37148"	"Endothelial_cell"	"sample1"
"c37149"	"Epithelial_cell"	"sample1"
"c37150"	"Plasma_cell"	"sample1"
"c37151"	"Plasma_cell"	"sample1"
"c37152"	"Plasma_cell"	"sample1"
"c37153"	"CD8+_T_cell"	"sample1"
"c37154"	"Plasma_cell"	"sample1"
"c37155"	"Epithelial_cell"	"sample1"
"c37156"	"Fibroblast"	"sample1"
"c37157"	"CD4+_T_cell"	"sample1"
"c37158"	"CD4+_T_cell"	"sample1"
"c37159"	"Epithelial_cell"	"sample1"
"c37160"	"Plasma_cell"	"sample1"
"c37161"	"Epithelial_cell"	"sample1"
"c37162"	"Plasma_cell"	"sample1"
"c37163"	"NK_cell"	"sample1"
"c37164"	"Plasma_cell"	"sample1"
"c37165"	"Epithelial_cell"	"sample1"
"c37166"	"Epithelial_cell"	"sample1"
"c37167"	"Mast_cell"	"sample1"
"c37168"	"CD4+_T_cell"	"sample1"
"c37169"	"Epithelial_cell"	"sample1"
"c37170"	"CD8+_T_cell"	"sample1"
"c37171"	"CD8+_T_cell"	"sample1"
"c37172"	"Plasma_cell"	"sample1"
"c37173"	"Epithelial_cell"	"sample1"
"c37174"	"Plasma_cell"	"sample1"
"c37175"	"Epithelial_cell"	"sample1"
"c37176"	"Epithelial_cell"	"sample1"
"c37177"	"Epithelial_cell"	"sample1"
"c37178"	"CD8+_T_cell"	"sample1"
"c37179"	"Plasma_cell"	"sample1"
"c37180"	"B_cell"	"sample1"
"c37181"	"CD8+_T_cell"	"sample1"
"c37182"	"Epithelial_cell"	"sample1"
"c37183"	"Mast_cell"	"sample1"
"c37184"	"B_cell"	"sample1"
"c37185"	"NK_cell"	"sample1"
"c37186"	"CD8+_T_cell"	"sample1"
"c37187"	"Epithelial_cell"	"sample1"
"c37188"	"Plasma_cell"	"sample1"
"c37189"	"Epithelial_cell"	"sample1"
"c37190"	"Mast_cell"	"sample1"
"c37191"	"Plasma_cell"	"sample1"
"c37192"	"Plasma_cell"	"sample1"
"c37193"	"Epithelial_cell"	"sample1"
"c37194"	"Plasma_cell"	"sample1"
"c37195"	"CD4+_T_cell"	"sample1"
"c37196"	"Endothelial_cell"	"sample1"
"c37197"	"Epithelial_cell"	"sample1"
"c37198"	"CD4+_T_cell"	"sample1"
"c37199"	"Endothelial_cell"	"sample1"
"c37200"	"Epithelial_cell"	"sample1"
"c37201"	"CD4+_T_cell"	"sample1"
"c37202"	"CD8+_T_cell"	"sample1"
"c37203"	"CD4+_T_cell"	"sample1"
"c37204"	"CD8+_T_cell"	"sample1"
"c37205"	"Epithelial_cell"	"sample1"
"c37206"	"Plasma_cell"	"sample1"
"c37207"	"CD4+_T_cell"	"sample1"
"c37208"	"Endothelial_cell"	"sample1"
"c37209"	"Plasma_cell"	"sample1"
"c37210"	"Epithelial_cell"	"sample1"
"c37211"	"CD4+_T_cell"	"sample1"
"c37212"	"CD8+_T_cell"	"sample1"
"c37213"	"CD8+_T_cell"	"sample1"
"c37214"	"Fibroblast"	"sample1"
"c37215"	"Epithelial_cell"	"sample1"
"c37216"	"Epithelial_cell"	"sample1"
"c37217"	"Mast_cell"	"sample1"
"c37218"	"Epithelial_cell"	"sample1"
"c37219"	"Plasma_cell"	"sample1"
"c37220"	"Epithelial_cell"	"sample1"
"c37221"	"CD4+_T_cell"	"sample1"
"c37222"	"CD8+_T_cell"	"sample1"
"c37223"	"CD4+_T_cell"	"sample1"
"c37224"	"CD8+_T_cell"	"sample1"
"c37225"	"CD8+_T_cell"	"sample1"
"c37226"	"Plasma_cell"	"sample1"
"c37227"	"Plasma_cell"	"sample1"
"c37228"	"Plasma_cell"	"sample1"
"c37229"	"NK_cell"	"sample1"
"c37230"	"Plasma_cell"	"sample1"
"c37231"	"Mast_cell"	"sample1"
"c37232"	"Mast_cell"	"sample1"
"c37233"	"Epithelial_cell"	"sample1"
"c37234"	"CD4+_T_cell"	"sample1"
"c37235"	"CD4+_T_cell"	"sample1"
"c37236"	"Epithelial_cell"	"sample1"
"c37237"	"CD8+_T_cell"	"sample1"
"c37238"	"Plasma_cell"	"sample1"
"c37239"	"Epithelial_cell"	"sample1"
"c37240"	"CD4+_T_cell"	"sample1"
"c37241"	"Plasma_cell"	"sample1"
"c37242"	"Plasma_cell"	"sample1"
"c37243"	"Mast_cell"	"sample1"
"c37244"	"Mast_cell"	"sample1"
"c37245"	"CD4+_T_cell"	"sample1"
"c37246"	"Epithelial_cell"	"sample1"
"c37247"	"CD8+_T_cell"	"sample1"
"c37248"	"Endothelial_cell"	"sample1"
"c37249"	"Fibroblast"	"sample1"
"c37250"	"NK_cell"	"sample1"
"c37251"	"Epithelial_cell"	"sample1"
"c37252"	"CD8+_T_cell"	"sample1"
"c37253"	"Fibroblast"	"sample1"
"c37254"	"Plasma_cell"	"sample1"
"c37255"	"Mast_cell"	"sample1"
"c37256"	"Mast_cell"	"sample1"
"c37257"	"Mast_cell"	"sample1"
"c37258"	"Plasma_cell"	"sample1"
"c37259"	"CD8+_T_cell"	"sample1"
"c37260"	"Epithelial_cell"	"sample1"
"c37261"	"Plasma_cell"	"sample1"
"c37262"	"Plasma_cell"	"sample1"
"c37263"	"CD8+_T_cell"	"sample1"
"c37264"	"Mast_cell"	"sample1"
"c37265"	"CD4+_T_cell"	"sample1"
"c37266"	"Fibroblast"	"sample1"
"c37267"	"Fibroblast"	"sample1"
"c37268"	"Fibroblast"	"sample1"
"c37269"	"CD8+_T_cell"	"sample1"
"c37270"	"B_cell"	"sample1"
"c37271"	"Epithelial_cell"	"sample1"
"c37272"	"Mast_cell"	"sample1"
"c37273"	"Plasma_cell"	"sample1"
"c37274"	"CD4+_T_cell"	"sample1"
"c37275"	"Epithelial_cell"	"sample1"
"c37276"	"Plasma_cell"	"sample1"
"c37277"	"Epithelial_cell"	"sample1"
"c37278"	"Macrophage"	"sample1"
"c37279"	"Epithelial_cell"	"sample1"
"c37280"	"Fibroblast"	"sample1"
"c37281"	"Mast_cell"	"sample1"
"c37282"	"Fibroblast"	"sample1"
"c37283"	"Epithelial_cell"	"sample1"
"c37284"	"CD8+_T_cell"	"sample1"
"c37285"	"CD8+_T_cell"	"sample1"
"c37286"	"Macrophage"	"sample1"
"c37287"	"B_cell"	"sample1"
"c37288"	"Plasma_cell"	"sample1"
"c37289"	"Plasma_cell"	"sample1"
"c37290"	"CD4+_T_cell"	"sample1"
"c37291"	"Plasma_cell"	"sample1"
"c37292"	"Plasma_cell"	"sample1"
"c37293"	"B_cell"	"sample1"
"c37294"	"B_cell"	"sample1"
"c37295"	"Epithelial_cell"	"sample1"
"c37296"	"Plasma_cell"	"sample1"
"c37297"	"Epithelial_cell"	"sample1"
"c37298"	"Fibroblast"	"sample1"
"c37299"	"Epithelial_cell"	"sample1"
"c37300"	"Epithelial_cell"	"sample1"
"c37301"	"Plasma_cell"	"sample1"
"c37302"	"B_cell"	"sample1"
"c37303"	"Plasma_cell"	"sample1"
"c37304"	"Fibroblast"	"sample1"
"c37305"	"Fibroblast"	"sample1"
"c37306"	"CD8+_T_cell"	"sample1"
"c37307"	"Macrophage"	"sample1"
"c37308"	"CD4+_T_cell"	"sample1"
"c37309"	"Epithelial_cell"	"sample1"
"c37310"	"Epithelial_cell"	"sample1"
"c37311"	"Plasma_cell"	"sample1"
"c37312"	"B_cell"	"sample1"
"c37313"	"Plasma_cell"	"sample1"
"c37314"	"Plasma_cell"	"sample1"
"c37315"	"Mast_cell"	"sample1"
"c37316"	"Epithelial_cell"	"sample1"
"c37317"	"Epithelial_cell"	"sample1"
"c37318"	"Epithelial_cell"	"sample1"
"c37319"	"CD4+_T_cell"	"sample1"
"c37320"	"Epithelial_cell"	"sample1"
"c37321"	"CD8+_T_cell"	"sample1"
"c37322"	"Mast_cell"	"sample1"
"c37323"	"Epithelial_cell"	"sample1"
"c37324"	"Plasma_cell"	"sample1"
"c37325"	"Plasma_cell"	"sample1"
"c37326"	"B_cell"	"sample1"
"c37327"	"Plasma_cell"	"sample1"
"c37328"	"Plasma_cell"	"sample1"
"c37329"	"Epithelial_cell"	"sample1"
"c37330"	"Endothelial_cell"	"sample1"
"c37331"	"CD8+_T_cell"	"sample1"
"c37332"	"Plasma_cell"	"sample1"
"c37333"	"Plasma_cell"	"sample1"
"c37334"	"CD8+_T_cell"	"sample1"
"c37335"	"CD8+_T_cell"	"sample1"
